"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 20 13:01:18 GMT 2023","Thu Apr 20 13:01:18 GMT 2023","762","UI API Regression Suite","RegressionSuite","com.gits.herokuapp.tests.InvalidPassword","com.gits.herokuapp.tests.InvalidPassword","invalidPassword","invalidPassword","Invalid Password"
